Partner IID;Gender;Age;Field of study;Field coded;Undergraduate;Median SAT score;Tuition;Race;Importance of race;Importance of religion;From;Zip code;Median income;Goal for the evening;Frequency of dates;Frequency of going out;Intended career;Career code;Interest in playing sports;Interest in watching sports;Interest in bodybuilding and exercices;Interest in dining;Interest in museums;Interest in art;Interest in hiking/camping;Interest in gaming;Interest in clubbing;Interest in reading;Interest in tv;Interest in theater;Interest in movies;Interest in concerts;Interest in music;Interest in shopping;Interest in yoga;How happy do you expect to be;Expected number of interested people;Looking for attractive (before evening);Looking for sincere (before evening);Looking for intelligent (before evening);Looking for fun (before evening);Looking for ambitious (before evening);Looking for shared interests (before evening);Other peers importance for attractive (before evening);Other peers importance for sincere (before evening);Other peers importance for intelligent (before evening);Other peers importance for fun (before evening);Other peers importance for ambitious (before evening);Other peers importance for shared interests (before evening);Opposite sex importance for attractive (before evening);Opposite sex importance for sincere (before evening);Opposite sex importance for intelligent (before evening);Opposite sex importance for fun (before evening);Opposite sex importance for ambitious (before evening);Opposite sex importance for shared interests (before evening);How attractive do you think you are (before evening);How sincere do you think you are (before evening);How fun do you think you are (before evening);How intelligent do you think you are (before evening);How ambitious do you think you are (before evening);How attractive do you think you are perceived (before evening);How sincere do you think you are perceived (before evening);How intelligent do you think you are perceived (before evening);How fun do you think you are perceived (before evening);How ambitious do you think you are perceived (before evening);How important is attractiveness (mid evening);How important is sincerity (mid evening);How important is intelligence (mid evening);How important is fun (mid evening);How important is ambition (mid evening);How important is shared interests (mid evening);Self rating of attractiveness (mid evening);Self rating of sincerity (mid evening);Self rating of intelligence (mid evening);Self rating of fun (mid evening);Self rating of ambition (mid evening);Satisfaction of people met;4 minutes is;Number of dates you had was;Importance of attractiveness in decision (after event);Importance of sincerity in decision (after event);Importance of intelligence in decision (after event);Importance of fun in decision (after event);Importance of ambition in decision (after event);Importance of shared interests in decision (after event);Looking for attractive (after event);Looking for sincere (after event);Looking for intelligent (after event);Looking for fun (after event);Looking for ambitious (after event);Looking for shared interests (after event);Other peers importance for attractive (after event);Other peers importance for sincere (after event);Other peers importance for intelligent (after event);Other peers importance for fun (after event);Other peers importance for ambitious (after event);Other peers importance for shared interests (after event);Opposite sex importance for attractive (after event);Opposite sex importance for sincere (after event);Opposite sex importance for intelligent (after event);Opposite sex importance for fun (after event);Opposite sex importance for ambitious (after event);Opposite sex importance for shared interests (after event);How attractive do you think you are (after event);How sincere do you think you are (after event);How intelligent do you think you are (after event);How fun do you think you are (after event);How ambitious do you think you are (after event);How attractive do you think you are perceived (after event);How sincere do you think you are perceived (after event);How intelligent do you think you are perceived (after event);How fun do you think you are perceived (after event);How ambitious do you think you are perceived (after event);How many have you called;How many called you;Have you been on a date with a match?;With how many matches;How many dates?;Looking for attractive (follow up);Looking for sincere (follow up);Looking for intelligent (follow up);Looking for fun (follow up);Looking for ambitious (follow up);Looking for shared interests (follow up);Importance of attractiveness in decision (follow up);Importance of sincerity in decision (follow up);Importance of intelligence in decision (follow up);Importance of fun in decision (follow up);Importance of ambition in decision (follow up);Importance of shared interests in decision (follow up);Other peers importance for attractive (follow up);Other peers importance for sincere (follow up);Other peers importance for intelligent (follow up);Other peers importance for fun (follow up);Other peers importance for ambitious (follow up);Other peers importance for shared interests (follow up);Opposite sex importance for attractive (follow up);Opposite sex importance for sincere (follow up);Opposite sex importance for intelligent (follow up);Opposite sex importance for fun (follow up);Opposite sex importance for ambitious (follow up);Opposite sex importance for shared interests (follow up);How attractive do you think you are (follow up);How sincere do you think you are (follow up);How intelligent do you think you are (follow up);How fun do you think you are (follow up);How ambitious do you think you are (follow up);How attractive do you think you are perceived (follow up);How sincere do you think you are perceived (follow up);How intelligent do you think you are perceived (follow up);How fun do you think you are perceived (follow up);How ambitious do you think you are perceived (follow up)
261;Female;26;biology;Biological Sciences/Chemistry/Physics;Brown University;1,400.00;27,395.00;Asian/Pacific Islander/Asian-American;1;4;Katonah, NY (more recently, Boston);10,536;77,112.00;Seemed like a fun night out;Almost never;Twice a week;scientific research for now but who knows;Academic/Research;6;4;3;9;9;8;3;5;8;9;2;9;9;9;9;4;6;3;;15.00;20.00;20.00;20.00;15.00;10.00;30;15;15;20;10;10;45.00;10.00;10.00;20.00;5.00;10.00;5;8;7;7;8;5;8;8;6;9;25.00;10.00;20.00;20.00;5.00;20.00;5.00;8.00;8.00;7;8;3;Too little;Just right;;;;;;;30.00;20.00;20.00;15.00;10.00;5.00;50;15;10;10;5;10;50.00;10.00;10.00;15.00;5.00;10.00;5;8;8;7;8;5;7;8;7;7;0;2;;2;;25.00;30.00;25.00;5.00;10.00;5.00;20;30;20;10;15;5;45;20;10;10;5;10;40;10;10;25;5;10;6;8;8;7;8;6;8;8;5;7
262;Female;29;Psychology;Social Science, Psychologist;University of Warsaw;;;European/Caucasian-American;1;10;Warsaw, Poland;;;Other;Several times a year;Once a week;Who knows;Undecided ;9;9;8;7;7;3;7;1;3;10;4;1;7;5;8;1;1;1;;10.00;40.00;20.00;20.00;0.00;10.00;17;17;17;17;16;16;20.00;10.00;10.00;20.00;10.00;30.00;6;10;5;9;3;6;10;9;4;5;10.00;30.00;10.00;10.00;10.00;30.00;6.00;9.00;9.00;5;3;7;Just Right;Too many;;;;;;;10.00;30.00;10.00;10.00;10.00;30.00;17;16;16;17;17;17;30.00;10.00;10.00;20.00;10.00;20.00;6;9;9;6;3;7;9;10;6;5;0;0;;0;;10.00;30.00;20.00;15.00;5.00;20.00;20;30;10;10;20;10;17;16;16;17;17;17;20;20;10;20;5;25;6;9;9;5;3;7;9;10;6;5
263;Female;26;Psychology;Social Science, Psychologist;Yale;1,450.00;26,100.00;Black/African American;9;10;Brooklyn, NY;11,212;18,283.00;Seemed like a fun night out;Several times a year;Twice a week;Who knows;Undecided ;1;1;1;5;7;7;7;1;3;9;4;7;7;7;8;9;6;1;;20.00;20.00;20.00;10.00;20.00;10.00;10;30;30;5;20;5;50.00;30.00;5.00;5.00;5.00;5.00;8;8;8;8;5;8;7;10;9;8;;;;;;;;;;;;5;Just Right;Too many;;;;;;;20.00;20.00;20.00;20.00;10.00;10.00;10;30;10;10;30;10;36.36;18.18;9.09;18.18;4.55;13.64;8;8;8;10;6;8;8;9;10;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;Female;26;English;English/Creative Writing/ Journalism;Columbia University;1,430.00;26,908.00;European/Caucasian-American;1;3;Washington, D.C.;20,011;31,432.00;Seemed like a fun night out;Several times a year;Twice a week;College Professor;Academic/Research;7;1;7;5;7;8;6;1;5;9;7;4;8;2;6;2;1;3;;15.00;15.00;25.00;20.00;5.00;20.00;30;10;10;20;15;15;30.00;10.00;10.00;20.00;10.00;20.00;8;7;8;9;5;8;7;9;8;6;20.00;15.00;25.00;20.00;10.00;15.00;8.00;8.00;9.00;8;6;5;Just Right;Just right;;;;;;;15.00;20.00;25.00;20.00;10.00;25.00;25;20;15;20;20;20;21.74;13.04;17.39;17.39;13.04;17.39;7;8;8;9;7;7;8;7;9;6;0;4;Yes;3;1;15.00;20.00;25.00;20.00;10.00;10.00;25;15;25;20;10;15;25;20;20;20;15;20;25;15;20;25;15;20;8;7;9;8;7;8;8;8;8;6
265;Female;32;Law and English Literature (J.D./Ph.D.);Law;Stanford;1,450.00;25,917.00;European/Caucasian-American;3;3;New York;10,538;73,073.00;Looking for a serious relationship;Once a month;Twice a week;Professor or Lawyer;Academic/Research;2;9;8;8;7;8;2;1;2;10;6;7;10;8;9;2;1;3;;15.00;5.00;45.00;10.00;15.00;10.00;40;5;20;15;2;18;68.00;5.00;10.00;10.00;2.00;5.00;7;9;7;10;10;6;10;10;4;7;45.00;10.00;10.00;15.00;10.00;10.00;3.00;3.00;9.00;3;9;2;Too little;Too many;;;;;;;50.00;1.00;19.00;1.00;9.00;10.00;60;2;10;10;3;15;60.00;2.00;10.00;10.00;3.00;15.00;4;7;9;4;10;4;5;10;2;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;Female;28;french;Languages;colby college, waterville, me;1,330.00;34,290.00;European/Caucasian-American;2;2;new york city;;;To meet new people;Almost never;Once a week;undecided;Undecided ;5;4;5;4;7;8;8;1;6;5;1;4;10;6;7;2;6;4;;25.00;20.00;20.00;25.00;0.00;10.00;30;10;10;20;20;10;39.00;20.00;15.00;20.00;0.00;6.00;8;8;7;7;4;7;7;7;7;5;30.00;25.00;20.00;25.00;0.00;0.00;8.00;5.00;8.00;9;4;4;Just Right;Too many;;;;;;;30.00;20.00;15.00;20.00;0.00;15.00;30;15;20;15;10;10;45.00;15.00;10.00;10.00;10.00;10.00;8;8;7;8;4;8;8;6;9;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;Female;26;Nutritiron;Biological Sciences/Chemistry/Physics;ChungShenMedicalUniversity(Taiwan);;;Asian/Pacific Islander/Asian-American;2;2;Taiwan;;;Seemed like a fun night out;Once a week;Once a week;dietician;Doctor/Medicine;4;8;5;9;7;6;4;7;8;3;9;5;9;4;9;10;2;4;;20.00;30.00;10.00;15.00;10.00;15.00;20;20;20;10;20;10;20.00;30.00;20.00;10.00;20.00;10.00;7;6;5;7;7;6;6;7;6;5;40.00;25.00;10.00;10.00;5.00;10.00;5.00;5.00;5.00;5;5;1;Too little;Too many;;;;;;;40.00;30.00;7.00;8.00;7.00;8.00;10;35;40;5;5;5;50.00;15.00;7.00;11.00;7.00;10.00;8;8;8;7;7;8;8;8;7;7;0;0;;;;17.00;20.00;13.00;17.00;13.00;20.00;20;20;13;20;10;17;20;15;15;20;10;20;20;15;15;20;10;20;7;9;5;6;5;7;8;6;6;4
268;Female;24;GS Postbacc PreMed;Medical Science, Pharmaceuticals, and Bio Tech;Yale;1,450.00;26,100.00;Latino/Hispanic American;1;1;Texas;76,710;26,706.00;To say I did it;Several times a year;Several times a week;Medicine;Doctor/Medicine;8;6;6;5;4;3;6;5;5;8;4;5;5;4;4;4;4;5;;30.00;20.00;20.00;10.00;15.00;5.00;30;15;15;15;10;15;30.00;10.00;15.00;20.00;10.00;15.00;9;9;8;9;9;9;8;8;7;8;35.00;10.00;30.00;10.00;5.00;10.00;8.00;8.00;8.00;8;8;7;Too little;Too many;;;;;;;30.00;15.00;15.00;15.00;10.00;15.00;30;15;15;20;5;15;38.10;9.52;14.29;19.05;4.76;14.29;8;8;8;7;8;9;8;7;7;7;0;9;Yes;9;;25.00;15.00;20.00;20.00;10.00;10.00;35;5;15;25;5;15;60;5;10;10;5;10;60;5;10;10;5;10;9;9;9;7;8;9;7;7;8;6
269;Female;24;Art History;History/Religion/Philosophy;Wesleyan University;1,380.00;27,100.00;European/Caucasian-American;4;5;New Jersey;8,904;;To meet new people;Several times a year;Twice a week;professor;Academic/Research;4;1;8;8;8;10;7;3;1;10;3;6;6;6;9;4;2;6;;20.00;10.00;30.00;15.00;15.00;10.00;30;5;20;30;5;10;30.00;10.00;10.00;30.00;5.00;10.00;8;8;6;8;7;7;6;7;4;8;15.00;10.00;30.00;15.00;15.00;15.00;8.00;5.00;8.00;7;9;2;Just Right;Just right;;;;;;;20.00;10.00;40.00;10.00;10.00;10.00;25;10;20;25;10;10;25.00;10.00;20.00;25.00;10.00;10.00;7;6;9;7;8;7;6;7;6;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;Female;23;Biology;Biological Sciences/Chemistry/Physics;University of Toronto;;;Asian/Pacific Islander/Asian-American;2;4;Toronto;;;To meet new people;Once a month;Several times a week;Researcher;Academic/Research;8;4;6;9;8;7;8;4;6;9;2;7;5;6;7;6;4;5;;16.00;16.00;19.00;17.00;14.00;18.00;18;15;16;17;18;16;19.00;13.00;17.00;19.00;16.00;16.00;5;4;7;8;6;5;5;8;7;5;16.00;17.00;19.00;16.00;14.00;18.00;5.00;4.00;8.00;7;7;6;Too little;Too many;;;;;;;16.00;16.00;19.00;16.00;15.00;18.00;17;16;17;16;16;18;18.00;15.00;17.00;18.00;15.00;17.00;6;5;7;7;6;6;6;7;7;6;0;3;Yes;1;1;16.00;16.00;18.00;17.00;15.00;18.00;18;14;18;17;15;18;19;15;17;18;16;15;19;15;17;19;15;15;6;4;7;6;5;6;5;7;6;5
271;Female;23;Social Work;Social Work;Brandeis University;1,330.00;27,076.00;European/Caucasian-American;10;9;New York;10,543;50,060.00;To meet new people;Twice a month;Several times a week;Social Work;Social Work;8;7;10;9;10;10;5;5;6;7;7;9;9;9;8;9;5;8;;10.00;15.00;40.00;15.00;10.00;10.00;30;10;30;10;10;10;30.00;10.00;30.00;10.00;10.00;10.00;9;10;10;9;10;9;10;9;10;10;15.00;15.00;30.00;10.00;20.00;10.00;9.00;10.00;9.00;10;10;6;Just Right;Too many;;;;;;;15.00;10.00;40.00;15.00;10.00;10.00;40;10;15;15;10;10;40.00;10.00;15.00;15.00;10.00;10.00;9;10;9;10;10;9;10;9;10;10;0;1;;;;15.00;10.00;40.00;15.00;10.00;10.00;20;15;30;15;10;10;40;10;10;15;10;15;40;10;10;15;10;15;9;9;9;10;9;8;9;9;9;8
272;Female;25;Social Work;Social Work;PACE University;1,030.00;17,030.00;European/Caucasian-American;10;10;New York;11,235;25,401.00;To meet new people;Twice a month;Several times a week;Social Work;Social Work;6;7;10;10;9;8;7;6;8;9;9;9;9;9;10;9;8;8;;25.00;20.00;25.00;25.00;5.00;0.00;40;10;10;30;10;0;40.00;10.00;10.00;30.00;10.00;0.00;9;10;10;9;10;9;10;9;10;10;30.00;30.00;10.00;10.00;10.00;10.00;9.00;9.00;9.00;9;9;6;Just Right;Too many;;;;;;;30.00;20.00;20.00;20.00;5.00;5.00;40;10;10;30;5;5;30.00;20.00;10.00;30.00;5.00;5.00;9;9;9;9;9;9;8;9;10;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;Male;29;chemistry;Biological Sciences/Chemistry/Physics;charles university, prague, czech republic;;;European/Caucasian-American;8;4;czech republic;;;To meet new people;Once a month;Twice a week;research position in pharmaceutical industry;Academic/Research;6;1;5;7;7;4;8;1;3;2;5;7;8;8;8;3;2;5;;30.00;25.00;18.00;18.00;4.00;5.00;37;10;11;20;5;17;17.00;15.00;23.00;20.00;15.00;10.00;7;10;5;7;7;6;9;9;6;8;30.00;28.00;20.00;15.00;4.00;3.00;10.00;9.00;7.00;5;5;8;Too little;Too many;;;;;;;30.00;25.00;18.00;18.00;4.00;5.00;37;10;11;20;5;17;17.00;19.00;22.00;17.00;15.00;10.00;7;8;7;7;7;7;8;9;7;8;1;1;Yes;1;;30.00;25.00;18.00;18.00;4.00;5.00;60;5;20;10;0;5;37;10;11;20;5;17;17;15;23;20;15;10;7;6;6;6;6;7;9;8;7;9
274;Male;24;Sociology;Social Science, Psychologist;UC Berkeley;1,309.00;15,162.00;Latino/Hispanic American;3;3;Mexico;;;To get a date;Twice a month;Twice a week;academia;Academic/Research;3;3;4;7;6;5;4;5;1;10;7;6;8;9;10;8;7;6;;30.00;10.00;20.00;20.00;10.00;10.00;40;5;10;30;10;5;10.00;10.00;25.00;25.00;25.00;5.00;7;7;10;9;9;7;8;9;9;8;30.00;0.00;30.00;20.00;10.00;10.00;8.00;8.00;10.00;10;9;8;Too little;Too many;;;;;;;30.00;10.00;20.00;20.00;10.00;10.00;40;10;10;30;0;10;10.00;10.00;30.00;20.00;20.00;10.00;7;7;9;9;8;7;7;8;9;7;4;2;Yes;4;2;30.00;10.00;20.00;15.00;10.00;15.00;30;15;15;20;0;20;20;15;20;20;10;15;15;10;20;20;20;15;9;9;9;9;9;8;8;8;9;8
275;Male;21;Operations Research;Engineering;Novosibirsk State University;;;European/Caucasian-American;1;1;Siberia;630,090;;To meet new people;Twice a month;Once a week;Investment Banking;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;9;1;10;6;7;7;4;6;5;10;1;9;7;7;9;5;9;6;;25.00;10.00;25.00;5.00;10.00;25.00;20;15;15;15;10;25;10.00;15.00;20.00;15.00;15.00;25.00;10;7;6;10;10;9;6;10;5;10;20.00;10.00;20.00;10.00;20.00;20.00;10.00;7.00;10.00;5;10;7;Too little;Too many;;;;;;;20.00;10.00;20.00;10.00;20.00;20.00;20;10;10;15;15;30;15.00;15.00;20.00;15.00;15.00;20.00;10;6;10;5;10;9;7;9;5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;Male;26;Molecular Biology;Biological Sciences/Chemistry/Physics;UC Berkeley;1,309.00;15,162.00;European/Caucasian-American;7;3;New Hope, PA;18,977;80,608.00;To meet new people;Twice a month;Several times a week;Academia;Academic/Research;6;2;8;9;8;9;2;3;6;9;1;4;7;6;7;2;2;4;;24.00;16.00;28.00;14.00;8.00;10.00;25;13;11;23;13;15;25.00;18.00;11.00;18.00;23.00;5.00;7;6;7;10;8;5;6;9;6;7;25.00;15.00;15.00;20.00;5.00;20.00;7.00;8.00;9.00;7;7;6;Too little;Too many;;;;;;;25.00;15.00;20.00;20.00;5.00;15.00;25;10;10;25;15;15;25.00;15.00;15.00;20.00;20.00;5.00;7;6;8;7;8;6;5;7;7;5;1;1;Yes;1;;25.00;15.00;25.00;15.00;5.00;15.00;25;15;20;20;5;15;30;10;15;20;5;20;20;20;10;15;20;15;8;8;9;7;8;7;8;9;6;7
277;Male;25;Genetics & Development;Biological Sciences/Chemistry/Physics;RPI;1,308.00;25,555.00;European/Caucasian-American;1;1;Connecticut;6,098;;Seemed like a fun night out;Almost never;Once a month;Professor;Academic/Research;10;6;10;5;8;8;10;5;3;8;2;7;8;6;6;1;2;5;;60.00;20.00;0.00;20.00;0.00;0.00;40;10;10;20;10;10;50.00;0.00;0.00;0.00;50.00;0.00;4;8;8;8;5;4;8;8;8;5;60.00;10.00;5.00;20.00;0.00;5.00;4.00;8.00;8.00;8;5;6;Too little;Too many;;;;;;;60.00;10.00;0.00;20.00;0.00;10.00;50;0;0;30;0;20;50.00;0.00;0.00;0.00;50.00;0.00;4;8;8;8;5;4;8;8;8;5;1;0;Yes;1;;60.00;20.00;0.00;20.00;0.00;0.00;60;20;0;20;0;0;60;0;0;20;0;20;50;0;0;0;50;0;4;8;8;8;6;4;8;7;8;7
278;Male;32;medical informatics;Engineering;umass;1,050.00;14,433.00;European/Caucasian-American;1;1;boston, ma;0;;Seemed like a fun night out;Once a week;Several times a week;research/academia;Academic/Research;8;1;5;9;9;9;9;5;8;9;5;7;9;9;9;5;1;8;;25.00;15.00;20.00;25.00;10.00;5.00;25;15;20;25;10;5;25.00;15.00;20.00;25.00;10.00;5.00;8;8;8;8;8;6;8;8;7;7;20.00;5.00;20.00;25.00;20.00;10.00;8.00;8.00;8.00;8;8;8;Too little;Too few;;;;;;;25.00;20.00;20.00;25.00;5.00;5.00;25;20;20;25;5;5;20.00;25.00;20.00;25.00;5.00;5.00;9;9;9;9;9;7;7;7;7;7;0;0;;;;15.00;15.00;20.00;20.00;15.00;15.00;15;15;20;20;15;15;15;15;20;20;15;15;15;15;20;20;15;15;9;9;9;9;9;6;6;6;6;6
279;Male;25;Biology;Biological Sciences/Chemistry/Physics;UNLV;;9,696.00;European/Caucasian-American;7;1;Las Vegas, Nevada;89,014;43,844.00;To get a date;Twice a month;Twice a week;Scientist;Academic/Research;7;1;6;5;2;3;5;3;4;9;6;3;8;1;2;1;1;7;;27.00;15.00;28.00;10.00;10.00;10.00;40;3;25;8;13;11;40.00;3.00;25.00;8.00;13.00;11.00;8;9;6;10;7;7;6;8;7;8;25.00;20.00;30.00;15.00;5.00;5.00;8.00;7.00;10.00;3;5;6;Just Right;Too many;;;;;;;25.00;19.00;30.00;15.00;6.00;10.00;35;20;15;15;5;10;25.00;20.00;15.00;10.00;20.00;10.00;8;7;9;5;5;7;6;9;6;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;Male;25;Biology;Biological Sciences/Chemistry/Physics;Columbia College;1,430.00;26,908.00;European/Caucasian-American;2;1;Budapest;7,620;;To get a date;Several times a year;Twice a week;Scientist;Academic/Research;8;1;5;5;6;5;5;4;2;10;2;7;10;7;8;2;2;5;;25.00;20.00;30.00;15.00;5.00;5.00;35;20;15;10;10;10;20.00;10.00;30.00;15.00;15.00;10.00;5;9;5;8;6;5;8;9;5;7;25.00;15.00;30.00;10.00;5.00;15.00;5.00;9.00;8.00;5;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;Yes;4;;20.00;20.00;25.00;15.00;8.00;12.00;30;5;30;10;5;20;30;20;20;10;5;15;15;10;25;25;20;5;5;8;8;5;7;5;7;8;5;8
281;Male;27;Sociology;Social Science, Psychologist;MSU, Russia;;;European/Caucasian-American;2;5;Russia;430,000;;Other;Once a month;Once a month;research;Academic/Research;4;4;2;4;7;5;8;1;2;6;2;6;8;7;5;3;9;2;;20.00;20.00;20.00;15.00;5.00;20.00;35;20;1;19;1;24;25.00;10.00;10.00;25.00;20.00;10.00;7;8;6;8;5;7;7;9;4;7;20.00;15.00;20.00;15.00;15.00;20.00;7.00;9.00;8.00;7;4;3;Just Right;Just right;;;;;;;15.00;20.00;20.00;15.00;10.00;20.00;30;15;10;15;10;20;15.00;20.00;15.00;20.00;15.00;15.00;6;8;7;6;5;6;6;9;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;Male;23;Electrical Engineering;Engineering;University of North Carolina at Charlotte;1,260.00;13,211.00;Black/African American;1;1;UNCC;;;Seemed like a fun night out;Twice a month;Once a week;enterpreneur;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;10;10;10;5;4;4;4;7;8;9;5;7;7;7;10;5;1;5;;25.00;15.00;20.00;20.00;10.00;10.00;25;15;20;10;20;10;25.00;15.00;20.00;10.00;20.00;10.00;7;9;9;7;10;7;10;9;9;10;35.00;10.00;15.00;20.00;5.00;15.00;7.00;7.00;7.00;7;7;7;Just Right;Just right;;;;;;;35.00;15.00;10.00;20.00;10.00;10.00;35;15;10;20;10;10;35.00;15.00;10.00;20.00;10.00;10.00;7;7;7;8;10;7;9;7;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;Male;27;Electrical Engg.;Engineering;REC, Rourkela;;;Asian/Pacific Islander/Asian-American;1;1;Boston;1,851;;Seemed like a fun night out;Twice a month;Twice a week;Industry CTO/CEO;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;9;6;6;6;4;4;8;6;6;8;1;5;3;3;7;2;7;5;;50.00;10.00;10.00;10.00;10.00;10.00;30;10;30;10;10;10;30.00;10.00;30.00;10.00;10.00;10.00;9;9;9;9;9;9;8;8;7;9;30.00;10.00;30.00;10.00;10.00;10.00;7.00;4.00;7.00;7;7;6;Too little;Too many;;;;;;;30.00;10.00;30.00;10.00;10.00;10.00;30;10;30;10;10;10;30.00;10.00;30.00;10.00;10.00;10.00;9;6;9;8;9;8;8;8;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;Male;27;Business School;Business/Econ/Finance;Columbia Business School;1,430.00;;European/Caucasian-American;1;5;Iceland;0;;Seemed like a fun night out;Once a month;Twice a week;Film/Television;Creative Arts/Entertainment;9;2;5;7;7;9;8;1;5;9;5;5;9;8;9;8;5;7;;25.00;20.00;25.00;20.00;10.00;0.00;25;15;20;20;5;15;15.00;15.00;15.00;20.00;20.00;15.00;7;6;7;8;7;7;5;6;7;8;25.00;15.00;20.00;20.00;20.00;0.00;8.00;5.00;7.00;7;7;6;Too little;Too many;;;;;;;25.00;15.00;20.00;20.00;20.00;0.00;15;15;15;20;25;10;20.00;10.00;15.00;25.00;10.00;20.00;8;7;7;7;7;7;6;7;8;8;1;1;Yes;1;0;30.00;30.00;30.00;15.00;15.00;10.00;30;15;15;30;20;20;25;20;20;20;5;10;25;15;20;20;10;10;7;7;7;7;6;7;6;8;7;7
285;Male;24;engineering;Engineering;tech school;;;Other;1;1;International Student;10,025;;Looking for a serious relationship;Several times a year;Several times a year;finance or engineering;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;5;7;6;10;9;10;9;14;5;9;7;3;10;10;10;10;10;10;;20.00;20.00;25.00;25.00;5.00;5.00;20;20;25;25;5;5;20.00;20.00;25.00;25.00;5.00;5.00;8;10;10;10;8;8;10;10;8;10;30.00;20.00;10.00;10.00;20.00;10.00;9.00;9.00;9.00;9;9;7;Too little;Too many;;;;;;;30.00;10.00;20.00;20.00;10.00;10.00;30;10;20;20;10;10;30.00;10.00;20.00;20.00;10.00;10.00;9;9;9;9;9;8;8;8;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;Male;22;Mathematics;Math;Queens College;1,100.00;11,360.00;European/Caucasian-American;4;7;Russia;125,438;;Seemed like a fun night out;Several times a year;Once a week;professor;Academic/Research;7;3;4;3;8;7;9;9;4;8;6;8;7;8;6;3;8;7;;10.00;15.00;25.00;15.00;15.00;20.00;20;10;15;15;15;25;15.00;15.00;20.00;15.00;20.00;15.00;3;6;6;7;7;3;5;8;5;6;13.00;13.00;24.00;15.00;15.00;20.00;4.00;8.00;7.00;8;9;6;Too little;Too many;;;;;;;10.00;15.00;20.00;15.00;15.00;25.00;20;15;15;15;10;25;15.00;15.00;20.00;15.00;15.00;20.00;5;7;7;7;9;5;6;9;8;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;Male;22;International Politics;Political Science/International Affairs;Connecticut College;1,310.00;33,585.00;Asian/Pacific Islander/Asian-American;1;1;Nepal;6,320;;Seemed like a fun night out;Almost never;Once a week;Writing;Creative Arts/Entertainment;2;1;5;7;2;2;9;6;4;10;8;8;10;8;8;8;8;8;;35.00;40.00;5.00;5.00;7.00;8.00;25;25;5;25;5;15;18.00;20.00;10.00;25.00;7.00;20.00;7;10;5;7;10;7;8;7;4;10;20.00;12.00;12.00;20.00;11.00;25.00;8.00;8.00;8.00;8;8;7;Too little;Too few;;;;;;;25.00;10.00;10.00;25.00;5.00;25.00;25;8;15;25;7;20;25.00;10.00;15.00;25.00;5.00;20.00;8;8;8;8;9;8;8;8;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;Male;27;Sociology;Social Science, Psychologist;Emory University;1,380.00;25,552.00;European/Caucasian-American;3;5;Washington, DC;21,044;53,196.00;Seemed like a fun night out;Several times a year;Once a week;professor;Academic/Research;9;5;3;8;5;5;6;4;4;9;2;6;7;5;7;2;2;5;;20.00;20.00;15.00;25.00;10.00;10.00;40;5;10;20;5;20;30.00;20.00;5.00;25.00;10.00;10.00;5;8;7;8;7;5;8;7;6;6;35.00;15.00;20.00;20.00;5.00;5.00;4.00;7.00;5.00;4;7;4;Too little;Too many;;;;;;;30.00;20.00;15.00;30.00;5.00;0.00;40;15;15;30;0;0;33.33;11.11;5.56;33.33;16.67;0.00;5;7;7;5;7;5;7;7;4;7;0;4;Yes;2;;30.00;20.00;20.00;20.00;5.00;5.00;30;20;20;30;0;0;40;10;20;20;5;5;30;10;20;10;20;10;6;8;7;7;7;6;7;6;6;7
